Review,Nature
"A good product by apple | recommended| sound quality ,connectivity and features are stunning and good| overpriced but what to say its an apple feature of overpricing their hoods mainly in india and abroad too
            ",positive
"One of the best product from Apple connects well with Android. Battery life is good and Sound quality is kickass. Overall my rating for Apple Airpods is 4.5/5
            ",positive
"apple as you know is for there product quality and when you make a purchase just purchase it with blindly because there is nothing better than apple and now come to point this airpods are fantastic mind blown there is one con that is it gets scratchy very easily i have laminated them right away when i received them and if u thinking that u can get a silicon case for preventing the scratches then u might go for it but it wont help it with preventing the scratches go for the case but after u laminate it because silicon case catches dust particale inside out and that will put scratches on on airpods other than that it is amazing go for it highly recommend it.
            ",positive
"Sound quality is not good
            ",negative
"In 12th day after buying, left airpod stopped working. It is like a dud. And unfortunately i cannot return it back as return window is closed now. Today i have submitted to apple service and hopefully i will get it on time. But it is really unfortunate how new product stopped working suddenly. Else product is just fine.
            ",negative
"Amazing product as expected. I'm using it with my Android phone more than iPhone. Excellent coverage, noise cancellation and sound quality. Truly wireless. It takes a little longer to set it up on Android devices, you need to push the button behind the case while setting up on Bluetooth. Once set, works like a charm. Some features are not available on Android, e.g. when you remove the airpods from your ears, music does not stop automatically. Not a deal breaker issue.I strongly recommend this product for use with both iPhone and Android devices.
            ",positive
"Dont buy it from amazon and its seller like Appario Retail Private Ltd. Because when I faced some issue in it then i went apple service center then apple was rejected that this airpod doesnt belongs with us and after i complaint in amazon then they dont care about it. So guys who purchased it olz confirmed with apple that it is original or imported from another country if it is complain in amazon or case on amazon.
            ",negative
"After waiting for so long time I finally got this product. It’s super cool, so small and filled with so many features. Sound quality is like the EarPods, I feel bass I little less.Apart from that design and battery is awesome.It fits perfectly in my ears giving me sufficient battery life to listen to song in single charge.The Connectivity between both AirPods is smooth.Rest assured there is no other product in market compared to this. So fully worth it.
            ",positive
"No compromise in quality. Good base however dsnt fit very well in my ear so had to purchase silicon plugs separately costing abt 800 Rs . I think Apple should have added it to the packBattery life is superPairing is easy and quick and good rangeNo Audio lag while watching videosOnly drawback is that it is very easy to loose
            ",positive
"This is the second time i have purchased the airpods. My wife was so impressed with my earpods that i couldn't stop myself gifting her one. This is the best portable wireless earbuds you can have. Looks little costly for the Indian (myself, one) buyers but if you can stretch your budget don't give a second thought. Base is good, connectivity is top notch. Quite durable, great battery life. Casual music is good. For serious music capability i use my Sony xM1000 (that costs 30K). If i compare Sony and airpods, later is worth the money. Airpods have no match for its price and music capabilities. Cheers!
            ",positive
"Such seamless connectivity with the phone, syncs up quickly, one of the best accessories made by Apple.Best part is it connect automatically as soon as you take it out from its box.
            ",positive
"Left earpiece was not working.  Had to take it to the Apple Support Centre within a few hours of getting the item.
            ",positive
"when I compare apple AirPods with my Bose soundsport, frankly speaking apple does not hold its ground. But then apple is not a Bose when it comes to earphones, headphones or speakers.Having said that, apple is known for its design and perfection and AirPods look really classy. Sound quality is decent and also have a decent battery life (could be improved on both the fronts though).Fit could have been made a bit better. While Bose soundsport is perfect for gym and outdoor activities, AirPods are not exactly suitable for those.
            ",positive
" I got this two days before !!Automatic Bluetooth connection  is not happening , I have to pair it each time after removing the EarPods from the charging case it should be automatically connected to the iPhone , Im using iPhone 8 Plus  , please check after receiving the product .
            ",positive
"If you have an iPhone this is a no brainer. It’s just amazing, convenient and great to use. The sound quality is brilliant. I usually charge the case every 4-5 days, takes just about an hour and then keeps going. Build quality & durability should be the last of your concerns. I was on the fence only because of the price, but  if you can, pamper yourself with this..you’ll never repent buying these.
            ",positive
"This is not my first wireless earbuds but yes first from Apple. And yes I can say Apple really did some magic while creating such a tiny charging box with lots and lots of features. Its really very small that I May loose it anytime if not kept with care. Sound is surely better then wired one battery life haven’t checked but should be enough for a day. Overall loving it.  Highly recommend for all Apple users. Can be used with Android but they wont GRT all the awesome features which are available for ios
            ",positive
"This Apple Airpod product is the 13th iPhone to the Apple Collection after :1 x iPhone 5(Silver),2 x iPhone 5s(Space Grey, Silver),2 x iPhone SE(Gold, Rose Gold),1 x iPhone 6(Silver),1 x iPhone 6s(Rose Gold),1 x iPhone 7(Gold) &1 x iPhone XS 256 GB(Gold) and 1 x Apple Series Watch 4 Cellular Space Grey and 2 x Macbook Air.So overall i am an apple brand addict, no doubt the quality is super when it comes to Apple. Highly Recommended Brand & Products!!
            ",positive
"I ordered these apple airpods and I got the cheap type of earpiece. And also customer executive support is very bad.
            ",negative
"Kudos to the seller Appario for replacing my defective product with perfectly working one, and about the product, I have heard many negative about how it sounds, let me tell you that it sounds good above average and I should tell you it sounds better than the wired Earpods, I am very much satisfied with the product and for it truly being wireless
            ",positive
"Brilliant product, looks a little weird sticking out of the ears but overall a good buy! Sound quality is great, but the best part is how durable it is. I wear it to the gym slip, run bend and the damn thing stays on and I do feel it’s water resistant to some extent as well.. I never thought I’d use it much but now I don’t go one day without them
            ",positive
"-Great sound quality-Fits well in the ear-Fast Charging-6 hours battery life on playback and 3hours on calling but the fast charge compensated for this!
            ",positive
"They look weird but they're amazing!! I love the sound quality (don't expect rich bass or boomsound quality) but they get the job done! Calls are crystal clear and no one can beat apple at pairing with devices! Works well with my android phone too!
            ",positive
"This is the best product Apple has ever made. It’s so soothing on the ears and sound quality is simply divine. Battery life is awesome and with Amazon great indian sale I got them for ₹7800 after 10% credit card plus amazon cash back. Just can’t believe this creation. Go for it even if there are no offers. This is a classic
            ",positive
"Received duplicate product
            ",neutral
"Best apple accessory you can but right now, its amazing if you have iphone 7 or later, its connects smoothly and very fast... sound quality is good and the technology that apple used here is working flawlessly..!!! Great must have accessory for apple users..!!
            ",positive
"Still I am searching for an accessory to keep the AirPods tightly in my ears.
            ",neutral
"Sometimes I find it hard to get it connected to my iphone bluetooth.  Receiver is not able to hear our voice while using it. But you can use it to listen songs and use it for even a calls, as it makes problem rarely.
            ",negative
"It’s sound quality is far better than the earphones which are provided with iphone & the battery life is pretty good & the way it get connects to apple divce is really a innovative thing & the only problem I find is the case of airpods need a cover because it gets too much of scratches just in a week !
            ",positive
"A Genuine product from apple . Thank you amazon for delivering in one day.Sound quality is truly unbeatable.Also had used many various branded wireless earphone but had newer satisfied with base and sound quality.Go for it don’t even thing twice. It’s quality it’s better than wired earpods.Sensors are also very iteractive.
            ",positive
"West product main item missing
            ",negative
"Good product. But as the brand name is ""Apple"",so consumer have to pay the ""Apple tax"". Overall good experience. The Bluetooth range is quite good. It has a good sound quality with low bass. I am not satisfied with its battery life.
            ",positive
"Best earphones one can have.Superb sound quality.Battery life as mentioned by Apple.Very handy and easy to carry.Doesn’t come out of ear during normal walking or slight running.
            ",positive
"As always amazon got the product delivered right on time as they promised. This is by far the best earphones that have come from apple and if the price is not a factor for you then you should buy this withought any second thoughts. Only cons that I can think of is the battery life. Constant usage of 4-5 hrs will bring the AirPods from 100 to 0 % . Rest everything is worth the money !!!
            ",positive
"Just like any Apple product this one excels in its category. Specially if you have Apple phone. Great sound (better then the wired ones) and gives a great style and status quotient.
            ",positive
" Amazing as usual by apple..At first I was little scared by seeing previous reviews and pictures who had mentioned that they got a fake product but I was a little scared but then when I got my AirPods I was impressed and I was really happy with them I didn’t get any fake products thank you seller and thank you Amazon
            ",positive
"Good sound quality. Battery life is good. I was concerned as it is pricey to deliver it safely and in good condition. Amazon needs to deliver discounts for pricey products otherwise no point in purchasing online.
            ",positive
"One of the best ear phones owned till date. Terrific sound quality and battery life. However always cautious on losing the EarPods as it’s easy to misplace
            ",positive
"Apple product was good. But scratchy cases. Doesn't fit in ear, often falls, cannot do gym with Airpods on, had connectivity issues on Android phones, often one side goes off and revive in 10 seconds. Can't use then with bike riding, it can't withstand airblow.Good sound and battery. But overall not user friendly and never worth the price
            ",neutral
"Its by far the best apple product you can get for your money. The truely wireless earphones is far above 17000-18000 range. Its the best you can get. And believe me also for android users. It flawlessly connects with android. Only drawback is about the fitting with the ears and noise isolation otherwise best truely wireless earphones ���
            ",positive
"Ordering these at such a discounted price made me suspect if these were going to be the original Apple product at first! Glad they turned out to be with truly wireless feel - you literally get a boost charge with 15 min charging in the case!
            ",positive
"ProsOriginal product.Small perfect size.Good battery life.Great sound.Pairing quick and easy.Case acts like a power bank for the airpods.Consone size fits allnot water proof or resistantImportant to buy a silicon cover for case protection.Can purchase only1 via amazon
            ",positive
"Apple has yet another genius product. These headphones are just what you want while traveling. They are so light and easy to wear. Long battery life and good sound quality. Just take them out and music pauses automatically. Only problem is the size of cover and easy to misplace... all and all a winner product.
            ",positive
"It’s an awesome AirPods.Well when it comes to apple ,people always get mesmerized when they use their products.Sound quality is the best seriously.Looks rich when you wear it .Battery backup is somewhat poor .Overall it’s a must buy AirPods if you are a gadget freak.
            ",positive
"Excellent Sound as It had alwaz been for Apple however the battery life is roughly 4-5 hrs which turns out to be less in a long travel.Thanks to the charging case which charges quickly.It falls off the ears so do buy the silicone buds with these to hold them on much better
            ",positive
"One of the best in class headphone very convenient to use and fits very well in your ears. Pairing is super fantastic just pair within moment of fraction. Highly recommended for those who looking for great sound plus comfortable earpiece.
            ",positive
"Kindly do not buy the product from this vendor. Got an defective piece where I need to go to the apple center to get it fixed
            ",positive
"Genuine product, loved the product. Apple Rockzzzz..........Amamzon helps us in getting the goodies.
            ",positive
"Natural sound of iPods is the amazing part. It gives you soothing feeling while listening. Battery life is also good which allows you to use it for entire day if you use it all time (calling & music). Also design doesn't let your ears hurt even if you use all the day all the time.
            ",positive
"I was in dilemma to buy it or go for another wireless  ep..But I made a right decision ... I bought it...
            ",negative
"Awesome performance. Better than EarPods.  Best use for calls and music.
            ",positive
"Need not give a review for apple products though.
            ",neutral
"Sound quality is 1 point on lower side in comparison to ear fones but it’s great in every way(great base and all)Battery life is 9/10No need to worry about durability, it’s a rough tough product..just go for it...If u want to buy quality product then don’t think about the money figure
            ",positive
"Loving it it’s amazing � very handy to use looks so stylish... and love Apple brand... so no further negative comment about it...
            ",positive
"The AirPods are a must in Apple Ecosystem. It syncs with my iPhone, MacBook, iPod seamlessly and the sound output is awesome, the look is cool and its a boon for a person having to pick many calls. And thanks amazon for such a good packaging and timely delivery.
            ",positive
"Allover awesome product good sound clarity and I like most is its connectivity with compact and comfortable in ears.
            ",positive
"All things are amazing ragarding the apple airpods. Only thing that concerns me is that the case of the earpods attracts dust because of its magnetic behaviour and i don’t know how to keep it clean because the dust don’t comeoff easily
            ",positive
"Sound quality is superb
            ",positive
"The sound quality is good as wired and in fact a little better. All rumours about the earpods falling off from the ear were baseless. I have run and hop through the stairs daily without causing a fall since 4 months now.
            ",positive
"Great Sound Quality. Must Buy!
            ",positive
"Fantastic creation by Apple & sale management by Amazon. Pretty useful device with bounded sound (it does not go out of device). This makes you free to work with your hands even when you are talking. Phone picking & closing along with Siri can be managed through it too. Loving it !!!
            ",positive
"The best compatible earphones for an iPhone . The battery life is good for about 8 hours . Fits perfectly but some may have a problem as it might fall off .
            ",positive
"Got the original AirPods by Apple. As every Apple user knows that product is awesome when you use same feel you will get when you use the AirPods. Amazing technology, didn’t fall of the ears ( not to shake your head vigorously ), simply amazing. Thank you for the good product.
            ",positive
"Major connectivity issues got  nothin of the supposed  seamless connection every time u use.Sometimes just blanks off connected.
            ",neutral
"Battery life can be better but then no complaining on it's ease and design.perfect gift
            ",positive
"Superb experience and billd quality and sound quality is amazing that is apple branded quality excellentSo that product was so nice
            ",positive
"Quality bad change issue
            ",negative
"Headset wows Very Good bass. It fixes in ears easily and it does not fell down. We can drive it in 60Km it does not fell down. I’m extremely happy with diz Airpod and last but not least It easily pairs with my IPhone 7 plus easily...
            ",positive
"What Can I Say?!So so amazing and lovely music systemBest thing to come from appleDoesn’t fall while driving running exercisingSuch good sound quality
            ",positive
"As usual Apple has a brand name which can be defined from its Apple Airpods one of the best product. The product is must buy if you are an apple lover and also music lover
            ",positive
